Transaction_ID,Customer_ID,Product_ID,City,Category,Quantity,Price,Payment_Method,Date,Total_Amount
3644,2332,3033,Salem,Clothing,5,671.18,Debit Card,2025-02-27,3355.9
3645,2477,3024,Madurai,Furniture,9,1414.43,UPI,2025-11-27,12729.87
3646,2299,3043,Trichy,Electronics,8,4035.18,Debit Card,2025-01-23,32281.44
3647,2280,3030,Trichy,Electronics,2,3075.13,UPI,2025-08-01,6150.26
3648,2200,3045,Coimbatore,Electronics,8,627.49,Cash,2025-01-11,5019.92
3649,2065,3041,Coimbatore,Books,6,2205.7,Debit Card,2025-01-12,13234.2
3650,2471,3005,Salem,Books,2,4104.91,Credit Card,2025-06-07,8209.82
3651,2419,3006,Chennai,Groceries,2,771.88,Debit Card,2025-11-19,1543.76
3652,2494,3007,Coimbatore,Clothing,6,4849.19,Credit Card,2025-06-18,29095.14
3653,2318,3024,Trichy,Groceries,2,1422.94,UPI,2025-09-06,2845.88
3654,2074,3013,Coimbatore,Furniture,9,4648.04,Cash,2025-10-14,41832.36
3655,2156,3035,Coimbatore,Electronics,7,3639.88,Cash,2025-05-16,25479.16
3656,2052,3013,Salem,Clothing,9,1502.72,Credit Card,2025-06-28,13524.48
3657,2151,3009,Trichy,Groceries,7,1636.42,Debit Card,2025-07-13,11454.94
3658,2271,3003,Chennai,Electronics,9,4142.28,Credit Card,2025-06-22,37280.52
3659,2167,3013,Salem,Electronics,10,2074.41,Debit Card,2025-02-18,20744.1
3660,2221,3031,Coimbatore,Electronics,3,903.36,Credit Card,2025-11-27,2710.08
3661,2311,3022,Chennai,Furniture,7,475.81,Debit Card,2025-06-25,3330.67
3662,2086,3043,Madurai,Groceries,9,498.71,UPI,2025-04-27,4488.39
3663,2377,3020,Madurai,Clothing,3,2468.07,Debit Card,2025-09-12,7404.21
3664,2400,3001,Salem,Furniture,7,3852.57,Debit Card,2025-07-01,26967.99
3665,2351,3021,Chennai,Furniture,1,3124.59,UPI,2025-12-08,3124.59
3666,2204,3032,Madurai,Electronics,5,1351.71,Cash,2025-10-12,6758.55
3667,2276,3047,Trichy,Clothing,2,570.19,Credit Card,2025-04-30,1140.38
3668,2073,3008,Coimbatore,Groceries,3,564.68,Credit Card,2025-04-29,1694.04
3669,2156,3028,Salem,Furniture,6,4910.88,UPI,2025-01-16,29465.28
3670,2259,3024,Madurai,Furniture,8,3482.4,Cash,2025-09-23,27859.2
3671,2371,3039,Madurai,Electronics,5,4890.5,Credit Card,2025-06-11,24452.5
3672,2301,3049,Salem,Books,6,2472.61,Cash,2025-05-02,14835.66
3673,2317,3043,Chennai,Books,4,3159.92,Cash,2025-05-04,12639.68
3674,2488,3015,Chennai,Clothing,4,1234.97,Debit Card,2025-04-02,4939.88
3675,2441,3048,Coimbatore,Furniture,1,4006.54,Credit Card,2025-10-01,4006.54
3676,2060,3002,Madurai,Groceries,4,2461.5,Credit Card,2025-10-24,9846
3677,2241,3018,Salem,Electronics,4,377.31,Debit Card,2025-09-07,1509.24
3678,2251,3028,Madurai,Books,7,1300.49,UPI,2025-08-05,9103.43
3679,2452,3030,Salem,Groceries,2,2475.18,Debit Card,2025-07-30,4950.36
3680,2202,3039,Trichy,Clothing,7,4700.83,UPI,2025-02-24,32905.81
3681,2497,3036,Chennai,Groceries,3,3269.47,Debit Card,2025-06-08,9808.41
3682,2458,3046,Madurai,Groceries,9,726.85,Debit Card,2025-07-28,6541.65
3683,2261,3046,Chennai,Electronics,10,1350.51,Debit Card,2025-05-15,13505.1
3684,2459,3011,Salem,Electronics,4,666.47,Debit Card,2025-07-23,2665.88
3685,2489,3026,Trichy,Clothing,9,141.86,Debit Card,2025-08-27,1276.74
3686,2012,3032,Coimbatore,Electronics,4,3112.99,Debit Card,2025-08-13,12451.96
3687,2133,3012,Chennai,Books,1,2203.42,Cash,2025-07-10,2203.42
3688,2344,3016,Coimbatore,Books,3,1127.3,Debit Card,2025-12-10,3381.9
3689,2062,3048,Chennai,Clothing,4,1947.84,Cash,2025-11-08,7791.36
3690,2068,3050,Coimbatore,Groceries,7,1689.84,Credit Card,2025-01-08,11828.88
3691,2124,3002,Madurai,Clothing,5,2073.61,UPI,2025-06-05,10368.05
3692,2354,3004,Coimbatore,Furniture,2,1516.27,Cash,2025-06-12,3032.54
3693,2096,3028,Salem,Groceries,6,2607.56,Debit Card,2025-08-16,15645.36
3694,2193,3032,Chennai,Electronics,8,4927.62,Debit Card,2025-05-11,39420.96
3695,2083,3031,Chennai,Groceries,9,3721.25,Debit Card,2025-03-17,33491.25
3696,2496,3031,Chennai,Books,2,2190.11,Cash,2025-09-23,4380.22
3697,2395,3047,Chennai,Groceries,10,3289.02,Cash,2025-09-16,32890.2
3698,2039,3009,Salem,Groceries,9,1986.05,UPI,2025-07-14,17874.45
3699,2029,3033,Salem,Books,9,4402.42,UPI,2025-07-20,39621.78
3700,2475,3017,Coimbatore,Clothing,9,516.83,Cash,2025-07-16,4651.47
3701,2472,3040,Madurai,Clothing,7,2721.58,UPI,2025-11-15,19051.06
3702,2005,3043,Trichy,Furniture,1,3028.87,UPI,2025-06-19,3028.87
3703,2450,3024,Salem,Electronics,1,3300.67,Debit Card,2025-03-13,3300.67
3704,2425,3042,Salem,Clothing,4,2692.02,Cash,2025-07-07,10768.08
3705,2026,3050,Trichy,Electronics,10,2119.59,UPI,2025-05-21,21195.9
3706,2284,3005,Coimbatore,Groceries,10,2166.2,UPI,2025-10-06,21662
3707,2303,3017,Chennai,Groceries,3,2951.15,Credit Card,2025-08-22,8853.45
3708,2070,3035,Coimbatore,Electronics,1,3032.6,Credit Card,2025-01-10,3032.6
3709,2218,3024,Madurai,Books,7,334.35,UPI,2025-05-14,2340.45
3710,2220,3028,Trichy,Books,4,2489.59,Credit Card,2025-12-09,9958.36
3711,2326,3033,Chennai,Electronics,8,751.66,Cash,2025-10-06,6013.28
3712,2375,3012,Madurai,Clothing,5,2248.83,Credit Card,2025-12-19,11244.15
3713,2251,3016,Chennai,Groceries,7,1895.85,Cash,2025-05-01,13270.95
3714,2004,3036,Salem,Furniture,1,1683.42,Credit Card,2025-01-19,1683.42
3715,2192,3034,Chennai,Groceries,7,3870.26,Credit Card,2025-04-23,27091.82
3716,2022,3018,Trichy,Electronics,2,3605.11,UPI,2025-04-21,7210.22
3717,2335,3016,Trichy,Furniture,1,674.6,Credit Card,2025-07-07,674.6
3718,2262,3012,Chennai,Clothing,6,2103.12,Debit Card,2025-05-31,12618.72
3719,2379,3007,Coimbatore,Groceries,8,1327.95,Cash,2025-12-30,10623.6
3720,2057,3015,Coimbatore,Clothing,5,2818.29,Cash,2025-12-11,14091.45
3721,2067,3049,Trichy,Books,1,4718.14,UPI,2025-05-13,4718.14
3722,2213,3011,Coimbatore,Clothing,4,2731.61,UPI,2025-12-08,10926.44
3723,2381,3003,Chennai,Groceries,3,3629.93,Debit Card,2025-02-24,10889.79
3724,2074,3050,Madurai,Furniture,2,1805.78,Debit Card,2025-12-02,3611.56
3725,2101,3011,Coimbatore,Furniture,8,701.92,Cash,2025-03-22,5615.36
3726,2217,3028,Chennai,Electronics,4,2296.49,Credit Card,2025-09-21,9185.96
3727,2102,3005,Chennai,Clothing,5,3232.64,Cash,2025-10-07,16163.2
3728,2092,3032,Coimbatore,Furniture,7,574.84,Cash,2025-10-27,4023.88
3729,2321,3017,Chennai,Furniture,4,3508.2,UPI,2025-11-10,14032.8
3730,2163,3036,Salem,Groceries,9,4137.21,UPI,2025-02-11,37234.89
3731,2296,3010,Salem,Books,10,3491.53,Credit Card,2025-03-27,34915.3
3732,2002,3022,Coimbatore,Furniture,3,3314.14,Credit Card,2025-09-01,9942.42
3733,2174,3014,Trichy,Furniture,7,4238.02,Cash,2025-03-25,29666.14
3734,2275,3004,Trichy,Books,10,1226.86,Credit Card,2025-05-03,12268.6
3735,2346,3021,Madurai,Furniture,5,3571.79,Cash,2025-12-13,17858.95
3736,2289,3044,Coimbatore,Clothing,5,3060.28,Debit Card,2025-04-19,15301.4
3737,2087,3047,Coimbatore,Books,2,267.03,Credit Card,2025-07-14,534.06
3738,2387,3018,Chennai,Electronics,9,4212.16,UPI,2025-09-19,37909.44
3739,2165,3037,Salem,Books,2,1880.57,Debit Card,2025-05-07,3761.14
3740,2192,3021,Coimbatore,Furniture,4,4760.14,Cash,2025-04-11,19040.56
3741,2216,3033,Trichy,Furniture,9,3544.09,UPI,2025-12-02,31896.81
3742,2317,3011,Trichy,Groceries,1,4045.94,Cash,2025-12-02,4045.94
3743,2315,3023,Madurai,Groceries,3,3006.35,UPI,2025-09-03,9019.05
3744,2320,3016,Salem,Clothing,5,1042.37,UPI,2025-01-07,5211.85
3745,2224,3025,Trichy,Groceries,6,1757.62,Cash,2025-08-25,10545.72
3746,2269,3007,Chennai,Electronics,10,3627.34,Cash,2025-08-26,36273.4
3747,2073,3020,Salem,Books,7,2962.98,Cash,2025-08-22,20740.86
3748,2256,3028,Madurai,Electronics,4,3727.68,Cash,2025-06-21,14910.72
3749,2273,3028,Trichy,Electronics,4,3433.43,UPI,2025-07-19,13733.72
3750,2495,3036,Coimbatore,Electronics,2,4074.2,Debit Card,2025-07-21,8148.4
3751,2462,3048,Salem,Clothing,1,4803.57,Cash,2025-06-12,4803.57
3752,2497,3042,Trichy,Furniture,3,750.69,Debit Card,2025-12-14,2252.07
3753,2369,3006,Coimbatore,Clothing,4,3494.89,Cash,2025-02-03,13979.56
3754,2351,3023,Trichy,Groceries,10,3594.41,Debit Card,2025-12-29,35944.1
3755,2253,3029,Madurai,Groceries,8,1008.45,Credit Card,2025-08-07,8067.6
3756,2437,3034,Chennai,Books,4,3435.26,UPI,2025-01-28,13741.04
3757,2008,3018,Coimbatore,Furniture,1,4565.83,Cash,2025-03-29,4565.83
3758,2165,3009,Coimbatore,Books,9,2015.35,UPI,2025-03-10,18138.15
3759,2268,3047,Coimbatore,Electronics,8,3014.06,Cash,2025-02-09,24112.48
3760,2500,3045,Chennai,Groceries,6,2493.95,Debit Card,2025-11-16,14963.7
3761,2340,3004,Madurai,Groceries,1,1605.61,UPI,2025-03-13,1605.61
3762,2261,3010,Chennai,Clothing,8,384.53,Debit Card,2025-01-09,3076.24
3763,2057,3049,Chennai,Books,3,4106.66,Cash,2025-06-25,12319.98
3764,2306,3002,Madurai,Books,4,937.5,UPI,2025-04-29,3750
3765,2232,3014,Chennai,Books,4,4127.85,Cash,2025-11-01,16511.4
3766,2179,3041,Chennai,Groceries,2,3043.33,Credit Card,2025-01-07,6086.66
3767,2163,3043,Trichy,Electronics,10,4048.86,UPI,2025-11-04,40488.6
3768,2133,3029,Trichy,Books,4,1609.06,Debit Card,2025-06-20,6436.24
3769,2456,3043,Salem,Electronics,8,3492.52,Debit Card,2025-03-17,27940.16
3770,2108,3015,Madurai,Books,6,2182.85,Cash,2025-06-30,13097.1
3771,2037,3046,Trichy,Electronics,7,209.88,UPI,2025-01-30,1469.16
3772,2183,3030,Chennai,Furniture,3,1570.75,Cash,2025-02-14,4712.25
3773,2154,3001,Madurai,Furniture,10,4164.49,Credit Card,2025-11-09,41644.9
3774,2316,3022,Chennai,Electronics,4,2895.99,Cash,2025-08-28,11583.96
3775,2473,3025,Chennai,Groceries,8,3462.6,Credit Card,2025-07-15,27700.8
3776,2367,3002,Salem,Furniture,2,3686.85,Cash,2025-08-21,7373.7
3777,2184,3039,Coimbatore,Groceries,10,376.6,Credit Card,2025-10-27,3766
3778,2490,3011,Trichy,Books,5,1331.77,UPI,2025-03-05,6658.85
3779,2470,3033,Chennai,Groceries,7,1696.76,Debit Card,2025-12-04,11877.32
3780,2031,3041,Chennai,Groceries,2,125.3,Credit Card,2025-06-12,250.6
3781,2374,3033,Trichy,Furniture,3,4299.57,Cash,2025-03-01,12898.71
3782,2308,3001,Salem,Groceries,6,1535.27,UPI,2025-11-26,9211.62
3783,2393,3045,Trichy,Groceries,8,362.91,Cash,2025-01-07,2903.28
3784,2265,3041,Madurai,Furniture,9,4455.4,Credit Card,2025-09-28,40098.6
3785,2181,3040,Salem,Books,7,2552.95,UPI,2025-08-20,17870.65
3786,2273,3006,Madurai,Clothing,3,3100.57,Cash,2025-07-23,9301.71
3787,2361,3017,Madurai,Electronics,3,1875.73,Credit Card,2025-08-05,5627.19
3788,2362,3037,Trichy,Furniture,3,3069.52,UPI,2025-12-30,9208.56
3789,2408,3020,Trichy,Electronics,1,4561.26,UPI,2025-12-08,4561.26
3790,2357,3022,Trichy,Groceries,9,4721.75,UPI,2025-11-01,42495.75
3791,2319,3043,Salem,Furniture,9,4845.59,Credit Card,2025-08-08,43610.31
3792,2445,3038,Madurai,Books,9,3362.63,UPI,2025-02-20,30263.67
3793,2459,3029,Madurai,Electronics,7,3447.54,Cash,2025-04-04,24132.78
3794,2096,3050,Coimbatore,Groceries,1,209.51,Credit Card,2025-08-02,209.51
3795,2464,3031,Chennai,Electronics,9,3942.04,Credit Card,2025-03-24,35478.36
3796,2238,3015,Madurai,Books,5,2901.95,Cash,2025-06-21,14509.75
3797,2155,3045,Trichy,Furniture,3,559.02,Credit Card,2025-12-28,1677.06
3798,2284,3031,Salem,Electronics,3,3881.47,UPI,2025-08-05,11644.41
3799,2121,3019,Trichy,Electronics,4,2460.39,UPI,2025-11-04,9841.56
3800,2223,3034,Madurai,Groceries,4,4965.02,UPI,2025-11-30,19860.08
3801,2270,3018,Chennai,Electronics,1,2702.16,UPI,2025-04-25,2702.16
3802,2141,3023,Madurai,Electronics,3,4153.82,UPI,2025-11-17,12461.46
3803,2303,3047,Trichy,Furniture,1,1187.25,Credit Card,2025-03-08,1187.25
3804,2270,3044,Trichy,Groceries,8,4814.2,UPI,2025-01-16,38513.6
3805,2231,3044,Coimbatore,Groceries,3,1023.21,Debit Card,2025-01-21,3069.63
3806,2223,3027,Trichy,Groceries,10,316.01,Cash,2025-08-15,3160.1
3807,2202,3016,Salem,Clothing,6,2711.18,Debit Card,2025-01-28,16267.08
3808,2349,3004,Coimbatore,Clothing,7,2160.03,Cash,2025-10-15,15120.21
3809,2476,3043,Chennai,Clothing,5,4784.01,Cash,2025-07-25,23920.05
3810,2009,3048,Chennai,Electronics,2,2623.3,Debit Card,2025-02-11,5246.6
3811,2205,3025,Madurai,Books,6,4416.83,Cash,2025-11-14,26500.98
3812,2078,3019,Salem,Furniture,1,4908.27,Debit Card,2025-10-10,4908.27
3813,2304,3043,Trichy,Clothing,2,4381.76,Credit Card,2025-08-07,8763.52
3814,2069,3006,Coimbatore,Furniture,6,3090.55,Debit Card,2025-05-25,18543.3
3815,2090,3033,Salem,Groceries,8,929.09,Credit Card,2025-08-22,7432.72
3816,2205,3039,Coimbatore,Books,8,2388.22,UPI,2025-07-13,19105.76
3817,2334,3011,Trichy,Groceries,10,2627.42,Cash,2025-04-03,26274.2
3818,2456,3045,Madurai,Furniture,6,3269.08,Cash,2025-04-30,19614.48
3819,2071,3017,Chennai,Clothing,8,310.14,Debit Card,2025-11-18,2481.12
3820,2483,3010,Madurai,Electronics,4,1288.24,Debit Card,2025-02-15,5152.96
3821,2315,3040,Chennai,Books,4,2261.93,UPI,2025-04-17,9047.72
3822,2320,3018,Madurai,Groceries,8,2909.46,Cash,2025-01-03,23275.68
3823,2045,3032,Madurai,Clothing,8,801.35,Debit Card,2025-12-09,6410.8
3824,2313,3020,Coimbatore,Electronics,1,2620.16,Credit Card,2025-10-16,2620.16
3825,2046,3001,Salem,Books,2,4309.56,UPI,2025-06-05,8619.12
3826,2077,3016,Chennai,Groceries,2,1702.96,UPI,2025-02-05,3405.92
3827,2126,3044,Salem,Groceries,9,3061.21,UPI,2025-07-27,27550.89
3828,2441,3022,Coimbatore,Clothing,6,1467.05,Cash,2025-07-06,8802.3
3829,2117,3032,Madurai,Electronics,6,348.1,Debit Card,2025-10-23,2088.6
3830,2429,3019,Chennai,Electronics,2,1627.17,Cash,2025-06-27,3254.34
3831,2494,3024,Madurai,Books,4,142.17,Debit Card,2025-03-18,568.68
3832,2466,3005,Trichy,Furniture,6,617.09,Credit Card,2025-10-25,3702.54
3833,2404,3029,Madurai,Clothing,5,4570.63,Debit Card,2025-05-25,22853.15
3834,2480,3019,Madurai,Electronics,7,2840.7,Cash,2025-06-16,19884.9
3835,2116,3035,Trichy,Clothing,10,2756.76,UPI,2025-11-05,27567.6
3836,2171,3042,Salem,Electronics,5,4963.92,Credit Card,2025-11-14,24819.6
3837,2456,3037,Coimbatore,Clothing,2,3253.06,Debit Card,2025-12-16,6506.12
3838,2367,3015,Chennai,Books,1,1318.64,Debit Card,2025-11-15,1318.64
3839,2392,3009,Coimbatore,Electronics,6,998.18,Credit Card,2025-09-12,5989.08
3840,2143,3039,Madurai,Electronics,1,2246.28,Cash,2025-04-04,2246.28
3841,2353,3021,Salem,Electronics,3,3246.53,Debit Card,2025-04-16,9739.59
3842,2277,3029,Coimbatore,Clothing,1,4785.09,Debit Card,2025-08-22,4785.09
3843,2178,3006,Trichy,Clothing,9,2733.59,Debit Card,2025-10-13,24602.31
3844,2361,3001,Coimbatore,Furniture,5,1173.48,Credit Card,2025-12-27,5867.4
3845,2236,3046,Madurai,Books,10,1070.18,Debit Card,2025-09-09,10701.8
3846,2337,3026,Trichy,Electronics,3,1504.15,Debit Card,2025-10-23,4512.45
3847,2493,3019,Salem,Clothing,4,2443.52,Cash,2025-11-03,9774.08
3848,2368,3010,Coimbatore,Clothing,5,2245.32,Credit Card,2025-11-10,11226.6
3849,2186,3015,Madurai,Furniture,8,2624.49,UPI,2025-08-26,20995.92
3850,2061,3043,Trichy,Clothing,7,4531.54,Credit Card,2025-11-30,31720.78
3851,2033,3014,Chennai,Groceries,7,2552.21,UPI,2025-04-07,17865.47
3852,2317,3047,Chennai,Furniture,3,2976.22,Credit Card,2025-01-30,8928.66
3853,2245,3030,Madurai,Groceries,2,3278.14,Credit Card,2025-06-10,6556.28
3854,2407,3013,Madurai,Clothing,8,2176.93,Credit Card,2025-08-22,17415.44
3855,2454,3043,Madurai,Books,8,2243.52,Credit Card,2025-08-28,17948.16
3856,2337,3039,Coimbatore,Furniture,7,2735.49,Cash,2025-05-20,19148.43
3857,2284,3041,Coimbatore,Furniture,4,153.16,Debit Card,2025-11-30,612.64
3858,2102,3031,Chennai,Groceries,5,2051.64,Cash,2025-06-27,10258.2
3859,2132,3015,Chennai,Clothing,6,2268.29,UPI,2025-06-13,13609.74
3860,2266,3035,Trichy,Books,10,4672.74,UPI,2025-03-04,46727.4
3861,2413,3036,Trichy,Furniture,8,4367.65,Credit Card,2025-04-28,34941.2
3862,2175,3014,Madurai,Furniture,2,2206.92,Credit Card,2025-08-29,4413.84
3863,2471,3031,Chennai,Furniture,9,814.42,UPI,2025-10-31,7329.78
3864,2002,3012,Coimbatore,Electronics,3,967.31,Credit Card,2025-01-22,2901.93
3865,2220,3020,Trichy,Furniture,2,1586.65,Cash,2025-08-08,3173.3
3866,2391,3018,Chennai,Furniture,1,4282.94,UPI,2025-10-22,4282.94
3867,2338,3013,Madurai,Electronics,8,1708.22,Cash,2025-02-13,13665.76
3868,2041,3032,Trichy,Books,10,2697.39,Debit Card,2025-12-05,26973.9
3869,2001,3011,Trichy,Clothing,4,1408.86,Debit Card,2025-03-17,5635.44
3870,2267,3044,Madurai,Clothing,10,3219.71,Cash,2025-09-23,32197.1
3871,2456,3042,Coimbatore,Groceries,10,613.07,Credit Card,2025-08-16,6130.7
3872,2370,3012,Trichy,Groceries,9,640.65,Debit Card,2025-06-05,5765.85
3873,2014,3012,Chennai,Groceries,8,2180,Credit Card,2025-07-14,17440
3874,2008,3020,Chennai,Books,3,4132.16,UPI,2025-05-06,12396.48
3875,2264,3045,Chennai,Furniture,4,3709.09,UPI,2025-12-07,14836.36
3876,2199,3008,Salem,Groceries,10,4748.01,Debit Card,2025-05-14,47480.1
3877,2191,3028,Madurai,Clothing,9,3679.57,Debit Card,2025-07-03,33116.13
3878,2500,3015,Chennai,Groceries,3,3726.84,UPI,2025-12-17,11180.52
3879,2063,3004,Coimbatore,Clothing,2,4717.32,Debit Card,2025-07-02,9434.64
3880,2178,3006,Chennai,Groceries,8,4564.45,Debit Card,2025-11-25,36515.6
3881,2392,3016,Chennai,Groceries,8,1844.73,UPI,2025-03-06,14757.84
3882,2329,3016,Chennai,Groceries,6,1181.45,Cash,2025-08-10,7088.7
3883,2166,3045,Trichy,Books,10,1438.41,UPI,2025-06-03,14384.1
3884,2317,3003,Trichy,Furniture,2,3438.02,Debit Card,2025-02-06,6876.04
3885,2491,3017,Madurai,Electronics,1,2514.92,Debit Card,2025-11-20,2514.92
3886,2432,3001,Coimbatore,Furniture,7,2453.65,Cash,2025-12-22,17175.55
3887,2187,3047,Chennai,Clothing,10,1693.3,Credit Card,2025-07-29,16933
3888,2362,3039,Madurai,Groceries,2,3449.46,Credit Card,2025-01-03,6898.92
3889,2037,3040,Coimbatore,Electronics,3,2353.42,Debit Card,2025-11-21,7060.26
3890,2056,3017,Trichy,Books,10,3877.17,Credit Card,2025-07-18,38771.7
3891,2381,3021,Madurai,Groceries,7,514.89,UPI,2025-05-05,3604.23
3892,2052,3038,Chennai,Books,1,1474.78,Cash,2025-07-19,1474.78
3893,2073,3017,Madurai,Furniture,3,3669.82,Credit Card,2025-08-18,11009.46
3894,2128,3043,Chennai,Clothing,4,3275.23,Cash,2025-04-09,13100.92
3895,2131,3017,Madurai,Electronics,1,3146.59,UPI,2025-10-15,3146.59
3896,2034,3014,Trichy,Furniture,9,275.03,Credit Card,2025-10-16,2475.27
3897,2099,3050,Trichy,Furniture,2,1095.41,Cash,2025-08-19,2190.82
3898,2257,3026,Trichy,Clothing,8,1590.58,Credit Card,2025-08-02,12724.64
3899,2123,3031,Coimbatore,Electronics,1,890.3,Credit Card,2025-06-12,890.3
3900,2424,3021,Coimbatore,Furniture,2,2590.71,UPI,2025-03-30,5181.42
3901,2442,3050,Coimbatore,Groceries,2,3064.05,Cash,2025-11-07,6128.1
3902,2131,3005,Madurai,Furniture,2,2934.14,UPI,2025-12-22,5868.28
3903,2096,3006,Trichy,Clothing,9,1524.21,Debit Card,2025-02-27,13717.89
3904,2262,3011,Coimbatore,Electronics,8,4008.87,Debit Card,2025-01-04,32070.96
3905,2104,3044,Salem,Clothing,9,591.53,UPI,2025-08-10,5323.77
3906,2207,3011,Trichy,Books,9,3865.09,Credit Card,2025-04-29,34785.81
3907,2337,3042,Chennai,Clothing,9,1846.06,Cash,2025-08-12,16614.54
3908,2479,3019,Coimbatore,Books,2,1119.49,Cash,2025-02-19,2238.98
3909,2020,3019,Salem,Furniture,3,1651.51,Debit Card,2025-01-14,4954.53
3910,2403,3014,Chennai,Furniture,10,4340.08,Credit Card,2025-07-27,43400.8
3911,2146,3003,Chennai,Books,8,4242.12,UPI,2025-06-06,33936.96
3912,2099,3017,Salem,Electronics,8,3031.45,Debit Card,2025-11-11,24251.6
3913,2375,3037,Trichy,Groceries,4,1550.96,UPI,2025-08-29,6203.84
3914,2400,3011,Madurai,Furniture,6,1053.99,Debit Card,2025-08-30,6323.94
3915,2349,3047,Chennai,Books,7,2302.01,UPI,2025-06-09,16114.07
3916,2139,3049,Madurai,Furniture,7,4742.42,UPI,2025-01-26,33196.94
3917,2069,3001,Madurai,Groceries,7,544.12,Credit Card,2025-04-16,3808.84
3918,2204,3012,Salem,Furniture,6,1749.53,Cash,2025-02-12,10497.18
3919,2323,3046,Salem,Groceries,6,4129.45,Debit Card,2025-06-03,24776.7
3920,2294,3015,Trichy,Clothing,3,145.14,Cash,2025-01-06,435.42
3921,2292,3017,Madurai,Groceries,9,2878.74,Debit Card,2025-07-21,25908.66
3922,2350,3007,Salem,Electronics,4,2588.86,Cash,2025-12-21,10355.44
3923,2284,3028,Coimbatore,Groceries,5,264.5,Cash,2025-01-31,1322.5
3924,2311,3025,Coimbatore,Books,4,4685.21,Cash,2025-09-26,18740.84
3925,2445,3008,Chennai,Electronics,1,1744.52,UPI,2025-03-14,1744.52
3926,2021,3042,Salem,Books,2,1877.45,UPI,2025-03-21,3754.9
3927,2096,3011,Coimbatore,Furniture,5,4513.96,Credit Card,2025-05-09,22569.8
3928,2127,3050,Chennai,Electronics,4,2095.91,Debit Card,2025-06-12,8383.64
3929,2138,3030,Coimbatore,Electronics,9,4111.1,UPI,2025-08-18,36999.9
3930,2276,3004,Madurai,Furniture,1,1283.35,Debit Card,2025-09-19,1283.35
3931,2169,3034,Coimbatore,Clothing,3,3438.27,Debit Card,2025-02-16,10314.81
3932,2303,3025,Coimbatore,Books,3,4408.3,Cash,2025-10-10,13224.9
3933,2362,3008,Salem,Books,6,3451.16,Debit Card,2025-10-24,20706.96
3934,2030,3024,Salem,Books,9,910.36,UPI,2025-09-20,8193.24
3935,2178,3007,Coimbatore,Electronics,1,2678.09,UPI,2025-07-07,2678.09
3936,2331,3033,Coimbatore,Groceries,5,3038,Credit Card,2025-04-13,15190
3937,2284,3035,Coimbatore,Groceries,8,2973.89,Cash,2025-02-27,23791.12
3938,2082,3008,Coimbatore,Electronics,10,1735.42,Credit Card,2025-11-07,17354.2
3939,2251,3003,Salem,Books,10,734.77,Cash,2025-02-01,7347.7
3940,2194,3022,Trichy,Furniture,2,1216.9,Credit Card,2025-05-02,2433.8
3941,2021,3031,Chennai,Books,4,4671.39,Cash,2025-06-24,18685.56
3942,2229,3014,Salem,Groceries,7,1021.64,UPI,2025-04-01,7151.48
3943,2101,3014,Coimbatore,Electronics,10,3870.05,Debit Card,2025-07-08,38700.5
3944,2244,3039,Madurai,Furniture,8,1553.47,Credit Card,2025-12-28,12427.76
3945,2442,3029,Madurai,Books,3,1366.22,UPI,2025-04-28,4098.66
3946,2183,3004,Coimbatore,Furniture,10,3177.93,Debit Card,2025-04-19,31779.3
3947,2147,3033,Chennai,Groceries,2,1947.89,Cash,2025-02-17,3895.78
3948,2399,3037,Madurai,Groceries,2,2605.49,Credit Card,2025-09-14,5210.98
3949,2220,3014,Madurai,Books,10,2797.68,Credit Card,2025-09-15,27976.8
3950,2088,3001,Salem,Furniture,5,3837.88,Credit Card,2025-09-19,19189.4
3951,2226,3035,Coimbatore,Furniture,8,1480.44,Debit Card,2025-08-07,11843.52
3952,2170,3029,Salem,Books,10,3709.93,Credit Card,2025-03-03,37099.3
3953,2309,3021,Chennai,Books,7,214.67,Debit Card,2025-04-17,1502.69
3954,2212,3050,Chennai,Groceries,5,3375.96,Credit Card,2025-08-27,16879.8
3955,2486,3021,Chennai,Books,2,1879.14,Cash,2025-10-27,3758.28
3956,2247,3024,Coimbatore,Electronics,10,3016.57,UPI,2025-04-16,30165.7
3957,2325,3018,Trichy,Electronics,1,3175.6,Credit Card,2025-04-02,3175.6
3958,2146,3037,Madurai,Clothing,8,3438.19,Cash,2025-09-29,27505.52
3959,2219,3008,Salem,Electronics,5,1390.11,Debit Card,2025-08-27,6950.55
3960,2297,3029,Chennai,Electronics,8,129.64,Debit Card,2025-01-04,1037.12
3961,2223,3039,Trichy,Electronics,10,701.01,Cash,2025-10-28,7010.1
3962,2075,3011,Coimbatore,Clothing,9,175.69,Credit Card,2025-10-03,1581.21
3963,2349,3002,Coimbatore,Groceries,4,3204.05,Debit Card,2025-09-13,12816.2
3964,2065,3037,Madurai,Groceries,10,1213.73,Credit Card,2025-07-31,12137.3
3965,2007,3014,Coimbatore,Furniture,6,4668.12,Credit Card,2025-06-24,28008.72
3966,2046,3014,Trichy,Clothing,4,2256.96,Credit Card,2025-03-02,9027.84
3967,2488,3012,Trichy,Furniture,9,265.48,Credit Card,2025-11-08,2389.32
3968,2163,3004,Coimbatore,Furniture,2,2902.84,UPI,2025-08-13,5805.68
3969,2497,3008,Chennai,Clothing,8,1578.92,Credit Card,2025-07-28,12631.36
